filename	date	fastq_ftp	plant	is_enriched
SRR14530754_2.fastq.gz	2020-08-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/054/SRR14530754/SRR14530754_2.fastq.gz	JWPCP	0
SRR14530839_1.fastq.gz	2020-08-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/039/SRR14530839/SRR14530839_1.fastq.gz	JWPCP	1
SRR14530839_2.fastq.gz	2020-08-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/039/SRR14530839/SRR14530839_2.fastq.gz	JWPCP	1
SRR14530753_1.fastq.gz	2020-09-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/053/SRR14530753/SRR14530753_1.fastq.gz	JWPCP	0
SRR14530753_2.fastq.gz	2020-09-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/053/SRR14530753/SRR14530753_2.fastq.gz	JWPCP	0
SRR14530828_1.fastq.gz	2020-09-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/028/SRR14530828/SRR14530828_1.fastq.gz	JWPCP	1
SRR14530828_2.fastq.gz	2020-09-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/028/SRR14530828/SRR14530828_2.fastq.gz	JWPCP	1
SRR14530752_1.fastq.gz	2020-09-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/052/SRR14530752/SRR14530752_1.fastq.gz	JWPCP	0
SRR14530752_2.fastq.gz	2020-09-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/052/SRR14530752/SRR14530752_2.fastq.gz	JWPCP	0
SRR14530814_1.fastq.gz	2020-09-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/014/SRR14530814/SRR14530814_1.fastq.gz	JWPCP	1
SRR14530814_2.fastq.gz	2020-09-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/014/SRR14530814/SRR14530814_2.fastq.gz	JWPCP	1
SRR14530751_1.fastq.gz	2020-09-15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/051/SRR14530751/SRR14530751_1.fastq.gz	JWPCP	0
SRR14530751_2.fastq.gz	2020-09-15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/051/SRR14530751/SRR14530751_2.fastq.gz	JWPCP	0
SRR14530813_1.fastq.gz	2020-09-15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/013/SRR14530813/SRR14530813_1.fastq.gz	JWPCP	1
SRR14530813_2.fastq.gz	2020-09-15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/013/SRR14530813/SRR14530813_2.fastq.gz	JWPCP	1
SRR14530750_1.fastq.gz	2020-09-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/050/SRR14530750/SRR14530750_1.fastq.gz	JWPCP	0
SRR14530750_2.fastq.gz	2020-09-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/050/SRR14530750/SRR14530750_2.fastq.gz	JWPCP	0
SRR14530811_1.fastq.gz	2020-09-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/011/SRR14530811/SRR14530811_1.fastq.gz	JWPCP	1
SRR14530811_2.fastq.gz	2020-09-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/011/SRR14530811/SRR14530811_2.fastq.gz	JWPCP	1
SRR14530837_1.fastq.gz	2020-09-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/037/SRR14530837/SRR14530837_1.fastq.gz	JWPCP	1
SRR14530837_2.fastq.gz	2020-09-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/037/SRR14530837/SRR14530837_2.fastq.gz	JWPCP	1
SRR14530876_1.fastq.gz	2020-09-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/076/SRR14530876/SRR14530876_1.fastq.gz	JWPCP	0
SRR14530876_2.fastq.gz	2020-09-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/076/SRR14530876/SRR14530876_2.fastq.gz	JWPCP	0
SRR14530759_1.fastq.gz	2020-10-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/059/SRR14530759/SRR14530759_1.fastq.gz	JWPCP	0
SRR14530759_2.fastq.gz	2020-10-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/059/SRR14530759/SRR14530759_2.fastq.gz	JWPCP	0
SRR14530883_1.fastq.gz	2020-10-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/083/SRR14530883/SRR14530883_1.fastq.gz	JWPCP	1
SRR14530883_2.fastq.gz	2020-10-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/083/SRR14530883/SRR14530883_2.fastq.gz	JWPCP	1
SRR14530758_1.fastq.gz	2020-10-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/058/SRR14530758/SRR14530758_1.fastq.gz	JWPCP	0
SRR14530758_2.fastq.gz	2020-10-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/058/SRR14530758/SRR14530758_2.fastq.gz	JWPCP	0
SRR14530872_1.fastq.gz	2020-10-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/072/SRR14530872/SRR14530872_1.fastq.gz	JWPCP	1
SRR14530872_2.fastq.gz	2020-10-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/072/SRR14530872/SRR14530872_2.fastq.gz	JWPCP	1
SRR14530838_1.fastq.gz	2020-11-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/038/SRR14530838/SRR14530838_1.fastq.gz	JWPCP	1
SRR14530838_2.fastq.gz	2020-11-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/038/SRR14530838/SRR14530838_2.fastq.gz	JWPCP	1
SRR14530877_1.fastq.gz	2020-11-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/077/SRR14530877/SRR14530877_1.fastq.gz	JWPCP	0
SRR14530877_2.fastq.gz	2020-11-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/077/SRR14530877/SRR14530877_2.fastq.gz	JWPCP	0
SRR14530841_1.fastq.gz	2020-11-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/041/SRR14530841/SRR14530841_1.fastq.gz	JWPCP	1
SRR14530841_2.fastq.gz	2020-11-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/041/SRR14530841/SRR14530841_2.fastq.gz	JWPCP	1
SRR14530879_1.fastq.gz	2020-11-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/079/SRR14530879/SRR14530879_1.fastq.gz	JWPCP	0
SRR14530879_2.fastq.gz	2020-11-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/079/SRR14530879/SRR14530879_2.fastq.gz	JWPCP	0
SRR14530840_1.fastq.gz	2020-11-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/040/SRR14530840/SRR14530840_1.fastq.gz	JWPCP	1
SRR14530840_2.fastq.gz	2020-11-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/040/SRR14530840/SRR14530840_2.fastq.gz	JWPCP	1
SRR14530878_1.fastq.gz	2020-11-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/078/SRR14530878/SRR14530878_1.fastq.gz	JWPCP	0
SRR14530878_2.fastq.gz	2020-11-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/078/SRR14530878/SRR14530878_2.fastq.gz	JWPCP	0
SRR14530747_1.fastq.gz	2020-08-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/047/SRR14530747/SRR14530747_1.fastq.gz	NC	0
SRR14530747_2.fastq.gz	2020-08-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/047/SRR14530747/SRR14530747_2.fastq.gz	NC	0
SRR14530808_1.fastq.gz	2020-08-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/008/SRR14530808/SRR14530808_1.fastq.gz	NC	1
SRR14530808_2.fastq.gz	2020-08-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/008/SRR14530808/SRR14530808_2.fastq.gz	NC	1
SRR14530745_1.fastq.gz	2020-08-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/045/SRR14530745/SRR14530745_1.fastq.gz	NC	0
SRR14530745_2.fastq.gz	2020-08-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/045/SRR14530745/SRR14530745_2.fastq.gz	NC	0
SRR14530807_1.fastq.gz	2020-08-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/007/SRR14530807/SRR14530807_1.fastq.gz	NC	1
SRR14530807_2.fastq.gz	2020-08-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/007/SRR14530807/SRR14530807_2.fastq.gz	NC	1
SRR14530744_1.fastq.gz	2020-09-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/044/SRR14530744/SRR14530744_1.fastq.gz	NC	0
SRR14530744_2.fastq.gz	2020-09-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/044/SRR14530744/SRR14530744_2.fastq.gz	NC	0
SRR14530806_1.fastq.gz	2020-09-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/006/SRR14530806/SRR14530806_1.fastq.gz	NC	1
SRR14530806_2.fastq.gz	2020-09-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/006/SRR14530806/SRR14530806_2.fastq.gz	NC	1
SRR14530874_1.fastq.gz	2020-09-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/074/SRR14530874/SRR14530874_1.fastq.gz	NC	0
SRR14530874_2.fastq.gz	2020-09-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/074/SRR14530874/SRR14530874_2.fastq.gz	NC	0
SRR14530749_1.fastq.gz	2020-10-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/049/SRR14530749/SRR14530749_1.fastq.gz	NC	0
SRR14530749_2.fastq.gz	2020-10-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/049/SRR14530749/SRR14530749_2.fastq.gz	NC	0
SRR14530810_1.fastq.gz	2020-10-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/010/SRR14530810/SRR14530810_1.fastq.gz	NC	1
SRR14530810_2.fastq.gz	2020-10-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/010/SRR14530810/SRR14530810_2.fastq.gz	NC	1
SRR14530748_1.fastq.gz	2020-10-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/048/SRR14530748/SRR14530748_1.fastq.gz	NC	0
SRR14530748_2.fastq.gz	2020-10-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/048/SRR14530748/SRR14530748_2.fastq.gz	NC	0
SRR14530809_1.fastq.gz	2020-10-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/009/SRR14530809/SRR14530809_1.fastq.gz	NC	1
SRR14530809_2.fastq.gz	2020-10-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/009/SRR14530809/SRR14530809_2.fastq.gz	NC	1
SRR14530875_1.fastq.gz	2020-11-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/075/SRR14530875/SRR14530875_1.fastq.gz	NC	0
SRR14530875_2.fastq.gz	2020-11-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/075/SRR14530875/SRR14530875_2.fastq.gz	NC	0
SRR14530742_1.fastq.gz	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/042/SRR14530742/SRR14530742_1.fastq.gz	OC	0
SRR14530742_2.fastq.gz	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/042/SRR14530742/SRR14530742_2.fastq.gz	OC	0
SRR14530804_1.fastq.gz	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/004/SRR14530804/SRR14530804_1.fastq.gz	OC	1
SRR14530804_2.fastq.gz	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/004/SRR14530804/SRR14530804_2.fastq.gz	OC	1
SRR14530741_1.fastq.gz	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/041/SRR14530741/SRR14530741_1.fastq.gz	OC	0
SRR14530741_2.fastq.gz	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/041/SRR14530741/SRR14530741_2.fastq.gz	OC	0
SRR14530803_1.fastq.gz	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/003/SRR14530803/SRR14530803_1.fastq.gz	OC	1
SRR14530803_2.fastq.gz	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/003/SRR14530803/SRR14530803_2.fastq.gz	OC	1
SRR14530740_1.fastq.gz	2020-08-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/040/SRR14530740/SRR14530740_1.fastq.gz	OC	0
SRR14530740_2.fastq.gz	2020-08-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/040/SRR14530740/SRR14530740_2.fastq.gz	OC	0
SRR14530802_1.fastq.gz	2020-08-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/002/SRR14530802/SRR14530802_1.fastq.gz	OC	1
SRR14530802_2.fastq.gz	2020-08-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/002/SRR14530802/SRR14530802_2.fastq.gz	OC	1
SRR14530739_1.fastq.gz	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/039/SRR14530739/SRR14530739_1.fastq.gz	OC	0
SRR14530739_2.fastq.gz	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/039/SRR14530739/SRR14530739_2.fastq.gz	OC	0
SRR14530800_1.fastq.gz	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/000/SRR14530800/SRR14530800_1.fastq.gz	OC	1
SRR14530800_2.fastq.gz	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/000/SRR14530800/SRR14530800_2.fastq.gz	OC	1
SRR14530738_1.fastq.gz	2020-09-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/038/SRR14530738/SRR14530738_1.fastq.gz	OC	0
SRR14530738_2.fastq.gz	2020-09-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/038/SRR14530738/SRR14530738_2.fastq.gz	OC	0
SRR14530799_1.fastq.gz	2020-09-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/099/SRR14530799/SRR14530799_1.fastq.gz	OC	1
SRR14530799_2.fastq.gz	2020-09-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/099/SRR14530799/SRR14530799_2.fastq.gz	OC	1
SRR14530737_1.fastq.gz	2020-09-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/037/SRR14530737/SRR14530737_1.fastq.gz	OC	0
SRR14530737_2.fastq.gz	2020-09-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/037/SRR14530737/SRR14530737_2.fastq.gz	OC	0
SRR14530798_1.fastq.gz	2020-09-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/098/SRR14530798/SRR14530798_1.fastq.gz	OC	1
SRR14530798_2.fastq.gz	2020-09-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/098/SRR14530798/SRR14530798_2.fastq.gz	OC	1
SRR14530736_1.fastq.gz	2020-09-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/036/SRR14530736/SRR14530736_1.fastq.gz	OC	0
SRR14530736_2.fastq.gz	2020-09-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/036/SRR14530736/SRR14530736_2.fastq.gz	OC	0
SRR14530797_1.fastq.gz	2020-09-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/097/SRR14530797/SRR14530797_1.fastq.gz	OC	1
SRR14530797_2.fastq.gz	2020-09-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/097/SRR14530797/SRR14530797_2.fastq.gz	OC	1
SRR14530734_1.fastq.gz	2020-09-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/034/SRR14530734/SRR14530734_1.fastq.gz	OC	0
SRR14530734_2.fastq.gz	2020-09-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/034/SRR14530734/SRR14530734_2.fastq.gz	OC	0
SRR14530796_1.fastq.gz	2020-09-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/096/SRR14530796/SRR14530796_1.fastq.gz	OC	1
SRR14530796_2.fastq.gz	2020-09-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/096/SRR14530796/SRR14530796_2.fastq.gz	OC	1
SRR14530743_1.fastq.gz	2020-10-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/043/SRR14530743/SRR14530743_1.fastq.gz	OC	0
SRR14530743_2.fastq.gz	2020-10-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/043/SRR14530743/SRR14530743_2.fastq.gz	OC	0
SRR14530805_1.fastq.gz	2020-10-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/005/SRR14530805/SRR14530805_1.fastq.gz	OC	1
SRR14530805_2.fastq.gz	2020-10-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/005/SRR14530805/SRR14530805_2.fastq.gz	OC	1
SRR21452135_1.fastq.gz	2020-10-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/035/SRR21452135/SRR21452135_1.fastq.gz	OC	0
SRR21452135_2.fastq.gz	2020-10-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/035/SRR21452135/SRR21452135_2.fastq.gz	OC	0
SRR14530835_1.fastq.gz	2020-11-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/035/SRR14530835/SRR14530835_1.fastq.gz	OC	1
SRR14530835_2.fastq.gz	2020-11-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/035/SRR14530835/SRR14530835_2.fastq.gz	OC	1
SRR14530869_1.fastq.gz	2020-11-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/069/SRR14530869/SRR14530869_1.fastq.gz	OC	0
SRR14530869_2.fastq.gz	2020-11-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/069/SRR14530869/SRR14530869_2.fastq.gz	OC	0
SRR14530868_1.fastq.gz	2020-11-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/068/SRR14530868/SRR14530868_1.fastq.gz	OC	0
SRR14530868_2.fastq.gz	2020-11-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/068/SRR14530868/SRR14530868_2.fastq.gz	OC	0
SRR14530836_1.fastq.gz	2020-11-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/036/SRR14530836/SRR14530836_1.fastq.gz	OC	1
SRR14530836_2.fastq.gz	2020-11-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/036/SRR14530836/SRR14530836_2.fastq.gz	OC	1
SRR14530873_1.fastq.gz	2020-11-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/073/SRR14530873/SRR14530873_1.fastq.gz	OC	0
SRR14530873_2.fastq.gz	2020-11-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/073/SRR14530873/SRR14530873_2.fastq.gz	OC	0
SRR14530871_1.fastq.gz	2020-11-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/071/SRR14530871/SRR14530871_1.fastq.gz	OC	0
SRR14530871_2.fastq.gz	2020-11-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/071/SRR14530871/SRR14530871_2.fastq.gz	OC	0
SRR14530870_1.fastq.gz	2020-11-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/070/SRR14530870/SRR14530870_1.fastq.gz	OC	0
SRR14530870_2.fastq.gz	2020-11-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/070/SRR14530870/SRR14530870_2.fastq.gz	OC	0
SRR14530834_1.fastq.gz	2020-12-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/034/SRR14530834/SRR14530834_1.fastq.gz	OC	1
SRR14530834_2.fastq.gz	2020-12-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/034/SRR14530834/SRR14530834_2.fastq.gz	OC	1
SRR14530867_1.fastq.gz	2020-12-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/067/SRR14530867/SRR14530867_1.fastq.gz	OC	0
SRR14530867_2.fastq.gz	2020-12-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/067/SRR14530867/SRR14530867_2.fastq.gz	OC	0
SRR14530833_1.fastq.gz	2020-12-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/033/SRR14530833/SRR14530833_1.fastq.gz	OC	1
SRR14530833_2.fastq.gz	2020-12-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/033/SRR14530833/SRR14530833_2.fastq.gz	OC	1
SRR14530866_1.fastq.gz	2020-12-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/066/SRR14530866/SRR14530866_1.fastq.gz	OC	0
SRR14530866_2.fastq.gz	2020-12-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/066/SRR14530866/SRR14530866_2.fastq.gz	OC	0
SRR14530732_1.fastq.gz	2020-08-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/032/SRR14530732/SRR14530732_1.fastq.gz	PL	0
SRR14530732_2.fastq.gz	2020-08-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/032/SRR14530732/SRR14530732_2.fastq.gz	PL	0
SRR14530794_1.fastq.gz	2020-08-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/094/SRR14530794/SRR14530794_1.fastq.gz	PL	1
SRR14530794_2.fastq.gz	2020-08-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/094/SRR14530794/SRR14530794_2.fastq.gz	PL	1
SRR14530731_1.fastq.gz	2020-08-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/031/SRR14530731/SRR14530731_1.fastq.gz	PL	0
SRR14530731_2.fastq.gz	2020-08-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/031/SRR14530731/SRR14530731_2.fastq.gz	PL	0
SRR14530793_1.fastq.gz	2020-08-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/093/SRR14530793/SRR14530793_1.fastq.gz	PL	1
SRR14530793_2.fastq.gz	2020-08-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/093/SRR14530793/SRR14530793_2.fastq.gz	PL	1
SRR14530730_1.fastq.gz	2020-09-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/030/SRR14530730/SRR14530730_1.fastq.gz	PL	0
SRR14530730_2.fastq.gz	2020-09-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/030/SRR14530730/SRR14530730_2.fastq.gz	PL	0
SRR14530792_1.fastq.gz	2020-09-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/092/SRR14530792/SRR14530792_1.fastq.gz	PL	1
SRR14530792_2.fastq.gz	2020-09-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/092/SRR14530792/SRR14530792_2.fastq.gz	PL	1
SRR14530729_1.fastq.gz	2020-09-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/029/SRR14530729/SRR14530729_1.fastq.gz	PL	0
SRR14530729_2.fastq.gz	2020-09-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/029/SRR14530729/SRR14530729_2.fastq.gz	PL	0
SRR14530791_1.fastq.gz	2020-09-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/091/SRR14530791/SRR14530791_1.fastq.gz	PL	1
SRR14530791_2.fastq.gz	2020-09-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/091/SRR14530791/SRR14530791_2.fastq.gz	PL	1
SRR14530733_1.fastq.gz	2020-10-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/033/SRR14530733/SRR14530733_1.fastq.gz	PL	0
SRR14530733_2.fastq.gz	2020-10-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/033/SRR14530733/SRR14530733_2.fastq.gz	PL	0
SRR14530795_1.fastq.gz	2020-10-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/095/SRR14530795/SRR14530795_1.fastq.gz	PL	1
SRR14530795_2.fastq.gz	2020-10-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/095/SRR14530795/SRR14530795_2.fastq.gz	PL	1
SRR14530827_1.fastq.gz	2020-11-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/027/SRR14530827/SRR14530827_1.fastq.gz	PL	1
SRR14530827_2.fastq.gz	2020-11-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/027/SRR14530827/SRR14530827_2.fastq.gz	PL	1
SRR14530860_1.fastq.gz	2020-11-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/060/SRR14530860/SRR14530860_1.fastq.gz	PL	0
SRR14530860_2.fastq.gz	2020-11-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/060/SRR14530860/SRR14530860_2.fastq.gz	PL	0
SRR14530830_1.fastq.gz	2020-11-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/030/SRR14530830/SRR14530830_1.fastq.gz	PL	1
SRR14530830_2.fastq.gz	2020-11-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/030/SRR14530830/SRR14530830_2.fastq.gz	PL	1
SRR14530863_1.fastq.gz	2020-11-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/063/SRR14530863/SRR14530863_1.fastq.gz	PL	0
SRR14530863_2.fastq.gz	2020-11-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/063/SRR14530863/SRR14530863_2.fastq.gz	PL	0
SRR14530829_1.fastq.gz	2020-11-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/029/SRR14530829/SRR14530829_1.fastq.gz	PL	1
SRR14530829_2.fastq.gz	2020-11-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/029/SRR14530829/SRR14530829_2.fastq.gz	PL	1
SRR14530862_1.fastq.gz	2020-11-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/062/SRR14530862/SRR14530862_1.fastq.gz	PL	0
SRR14530862_2.fastq.gz	2020-11-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/062/SRR14530862/SRR14530862_2.fastq.gz	PL	0
SRR14530826_1.fastq.gz	2020-12-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/026/SRR14530826/SRR14530826_1.fastq.gz	PL	1
SRR14530826_2.fastq.gz	2020-12-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/026/SRR14530826/SRR14530826_2.fastq.gz	PL	1
SRR14530859_1.fastq.gz	2020-12-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/059/SRR14530859/SRR14530859_1.fastq.gz	PL	0
SRR14530859_2.fastq.gz	2020-12-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/059/SRR14530859/SRR14530859_2.fastq.gz	PL	0
SRR14530825_1.fastq.gz	2020-12-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/025/SRR14530825/SRR14530825_1.fastq.gz	PL	1
SRR14530825_2.fastq.gz	2020-12-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/025/SRR14530825/SRR14530825_2.fastq.gz	PL	1
SRR14530858_1.fastq.gz	2020-12-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/058/SRR14530858/SRR14530858_1.fastq.gz	PL	0
